id,capitolo_ministeriale,numero_quiz_ministeriale,numero_domanda_ministeriale,id_paragrafo,numero_quiz,numero_domanda,testo_domanda_it,risposta_domanda,figura,parte,testo_domanda_fr,testo_domanda_de,audio_it,audio_fr,audio_de
3095,8,21,5,12,8.19,5,Il segnale raffigurato indica la vicinanza di un hotel,F,214,,Le panneau représenté signale qu'on est en proximité d'un hôtel,Das abgebildete Verkehrszeichen zeigt die Nähe eines Hotels an,it_IT_01284_13117.mp3,fr_FR_01284_13117.mp3,de_DE_01284_13117.mp3
3096,8,21,6,12,8.19,6,Il segnale raffigurato indica la vicinanza di una stazione ferroviaria con vagoni letto,F,214,,Le panneau représenté signale la proximité d'une gare des trains avec wagon-lit,Das abgebildete Verkehrszeichen zeigt die Nähe eines Bahnhofes mit Schlafwagen an,it_IT_01284_13118.mp3,fr_FR_01284_13118.mp3,de_DE_01284_13118.mp3
3097,8,21,7,12,8.19,7,Il segnale raffigurato indica un parcheggio riservato ai medici,F,214,,Le panneau représenté signale un parking réservé aux docteurs,Das abgebildete Verkehrszeichen zeigt einen den Ärzten vorbehaltenen Parkplatz an,it_IT_01284_13119.mp3,fr_FR_01284_13119.mp3,de_DE_01284_13119.mp3
3098,8,21,8,12,8.19,8,Il segnale raffigurato indica un dormitorio pubblico,F,214,,Le panneau représenté signale un asile de nuit public,Das abgebildete Verkehrszeichen zeigt ein Nachtasyl an,it_IT_01284_13120.mp3,fr_FR_01284_13120.mp3,de_DE_01284_13120.mp3
3099,8,1,1,12,8.20,1,Il segnale raffigurato è di conferma autostradale,V,184,,Le panneau représenté confirme que le conducteur se trouve sur une autoroute,Das abgebildete Verkehrszeichen ist ein Bestätigungszeichen für Autobahnen,it_IT_01264_12904.mp3,fr_FR_01264_12904.mp3,de_DE_01264_12904.mp3
3100,8,1,4,12,8.20,2,Il segnale raffigurato è posto su un'autostrada,V,184,,Le panneau représenté se trouve sur une autoroute,Das abgebildete Verkehrszeichen steht an einer Autobahn,it_IT_01264_12907.mp3,fr_FR_01264_12907.mp3,de_DE_01264_12907.mp3
3101,8,1,2,12,8.20,3,Il segnale raffigurato riporta le località con le relative distanze in chilometri,V,184,,Le panneau représenté signale les localités et leurs indications de kilométrage relatives,Das abgebildete Verkehrszeichen zeigt die Ortschaften mit jeweiliger Entfernung in Kilometern an,it_IT_01264_12905.mp3,fr_FR_01264_12905.mp3,de_DE_01264_12905.mp3
3102,8,1,6,12,8.20,4,Il segnale raffigurato indica in autostrada la distanza delle località raggiungibili,V,184,,"Le panneau représenté signale, sur une autoroute, la distance à parcourir pour rejoindre les localités mentionnées",Das abgebildete Verkehrszeichen zeigt auf der Autobahn die Entfernung zu den erreichbaren Ortschaften an,it_IT_01264_12909.mp3,fr_FR_01264_12909.mp3,de_DE_01264_12909.mp3
3103,8,1,5,12,8.20,5,Il segnale raffigurato indica che mancano 180 chilometri per Firenze,V,184,,Le panneau représenté signale que la distance à parcourir pour rejoindre Florence est de  180 km,"Das abgebildete Verkehrszeichen zeigt an, dass bis Florenz noch 180 Kilometer zurückzulegen sind",it_IT_01264_12908.mp3,fr_FR_01264_12908.mp3,de_DE_01264_12908.mp3
3104,8,1,3,12,8.20,6,"Il segnale raffigurato, se di colore blu, si trova su strade extraurbane",V,184,,"Le panneau représenté, si inscrit sur fond bleu, est placé sur des routes hors d'agglomération","Das abgebildete Verkehrszeichen mit blauem Hintergrund zeigt an, dass man auf einer Freilandstraße fährt",it_IT_01264_12906.mp3,fr_FR_01264_12906.mp3,de_DE_01264_12906.mp3
3105,8,1,7,12,8.20,7,Il segnale raffigurato indica che uscendo dal primo casello autostradale è possibile raggiungere tutte le località indicate,F,184,,"Le panneau représenté signale, qu'à la première sortie d'autoroute, le conducteur pourra rejoindre toutes les localités mentionnées","Das abgebildete Verkehrszeichen weist darauf hin, dass man von der nächsten Autobahnausfahrt aus alle angegebenen Ortschaften erreichen kann",it_IT_01264_12910.mp3,fr_FR_01264_12910.mp3,de_DE_01264_12910.mp3
3106,8,1,8,12,8.20,8,Il segnale raffigurato indica che per raggiungere Milano bisogna percorrere l’autostrada n. 472,F,184,,Le panneau représenté signale que pour rejoindre Milan il faut parcourir l'autoroute n. 472,"Das abgebildete Verkehrszeichen weist darauf hin, dass man die Autobahn Nr. 472 befahren muss, um nach Mailand zu gelangen",it_IT_01264_12911.mp3,fr_FR_01264_12911.mp3,de_DE_01264_12911.mp3
3107,8,1,9,12,8.20,9,Il segnale raffigurato indica che mancano 180 chilometri per l’area di servizio di Firenze,F,184,,Le panneau représenté signale qu'il manque 180 km à parcourir pour rejoindre l'aire de stationnement de Florence.,"Das abgebildete Verkehrszeichen zeigt an, dass bis zur Autobahnraststätte bei Florenz noch 180 Kilometer zurückzulegen sind",it_IT_01264_12912.mp3,fr_FR_01264_12912.mp3,de_DE_01264_12912.mp3
3108,8,1,10,12,8.20,10,"Il segnale raffigurato indica, per ogni località, il numero della strada da percorrere",F,184,,"Le panneau représenté signale, pour chaque localité, le numéro de la route à parcourir","Das abgebildete Verkehrszeichen zeigt für jede Ortschaft die Nummer der Straße an, die man befahren muss",it_IT_01264_12913.mp3,fr_FR_01264_12913.mp3,de_DE_01264_12913.mp3
3109,8,1,11,12,8.20,11,Il segnale raffigurato indica i chilometri già fatti dalle località indicate,F,184,,Le panneau représenté signale les kilomètres déjà parcourus par rapport aux localités mentionnées,"Das abgebildete Verkehrszeichen zeigt an, wie viele Kilometer man von den angezeigten Orten aus zurückgelegt hat",it_IT_01264_12914.mp3,fr_FR_01264_12914.mp3,de_DE_01264_12914.mp3
3110,8,1,12,12,8.20,12,Il segnale raffigurato è posto sulle strade extraurbane,F,184,,Le panneau représenté se trouve sur des routes hors d'agglomération,Das abgebildete Verkehrszeichen steht an Freilandstraßen,it_IT_01264_12915.mp3,fr_FR_01264_12915.mp3,de_DE_01264_12915.mp3
3111,8,35,3,12,8.21,1,Il segnale raffigurato fa parte dei segnali di indicazione,V,216,,Le panneau représenté fait partie des panneaux de signalisation,Das abgebildete Verkehrszeichen gehört zu den Hinweisschildern,it_IT_01298_13249.mp3,fr_FR_01298_13249.mp3,de_DE_01298_13249.mp3
3112,8,35,2,12,8.21,2,Il segnale raffigurato indica il nome del fiume in vicinanza del ponte che lo attraversa,V,216,,Le panneau représenté signale le nom d'un fleuve en proximité du pont qui le traverse,Das abgebildete Verkehrszeichen zeigt den Namen des Flusses in der Nähe der darüber führenden Brücke an,it_IT_01298_13248.mp3,fr_FR_01298_13248.mp3,de_DE_01298_13248.mp3
3113,8,35,1,12,8.21,3,Il segnale raffigurato si trova in vicinanza di un ponte che attraversa il fiume Arno,V,216,,Le panneau représenté se trouve en proximité d'un pont qui traverse le fleuve Arno,Das abgebildete Verkehrszeichen steht in der Nähe einer Brücke über den Arno,it_IT_01298_13247.mp3,fr_FR_01298_13247.mp3,de_DE_01298_13247.mp3
3114,8,35,4,12,8.21,4,Il segnale raffigurato è posto dove in caso di pioggia la strada si può allagare,F,216,,"Le panneau représenté se trouve dans sur un tronçon de route qui a tendance, en cas de pluie, à être inondé","Das abgebildete Verkehrszeichen steht dort, wo die Straße bei Regen überschwemmt sein könnte",it_IT_01298_13250.mp3,fr_FR_01298_13250.mp3,de_DE_01298_13250.mp3
3115,8,35,5,12,8.21,5,Il segnale raffigurato indica il pericolo di mareggiate,F,216,,Le panneau représenté signale le danger d'inondations,Das abgebildete Verkehrszeichen weist auf Sturmflutgefahr hin,it_IT_01298_13251.mp3,fr_FR_01298_13251.mp3,de_DE_01298_13251.mp3
3116,8,35,6,12,8.21,6,Il segnale raffigurato indica la possibilità di effettuare sci nautico,F,216,,Le panneau représenté signale qu'on peut pratiquer du ski nautique,"Das abgebildete Verkehrszeichen weist auf die Möglichkeit hin, Wasserski zu fahren",it_IT_01298_13252.mp3,fr_FR_01298_13252.mp3,de_DE_01298_13252.mp3
3117,8,35,7,12,8.21,7,Il segnale raffigurato indica una strada con curve in successione,F,216,,Le panneau représenté signale une route avec succession de virages,Das abgebildete Verkehrszeichen zeigt eine Straße mit mehreren aufeinanderfolgenden Kurven an,it_IT_01298_13253.mp3,fr_FR_01298_13253.mp3,de_DE_01298_13253.mp3
3118,8,36,1,12,8.22,1,Il segnale raffigurato preavvisa un ufficio di informazioni turistico-alberghiere,V,217,,Le panneau représenté annonce un bureau d'informations touristiques-hôtelières,Das abgebildete Verkehrszeichen weist auf eine Tourismus-Informationsstelle hin,it_IT_01299_13254.mp3,fr_FR_01299_13254.mp3,de_DE_01299_13254.mp3
3119,8,36,2,12,8.22,2,Il segnale raffigurato indica la possibilità di avere informazioni su alberghi e motel,V,217,,Le panneau représenté signale qu'on peut obtenir des informations sur hôtels et motels,"Das abgebildete Verkehrszeichen weist darauf hin, dass man sich über Beherbergungsbetriebe informieren kann",it_IT_01299_13255.mp3,fr_FR_01299_13255.mp3,de_DE_01299_13255.mp3
3120,8,36,3,12,8.22,3,Il segnale raffigurato indica un posto dove si possono richiedere informazioni sugli alberghi,V,217,,Le panneau représenté signale un endroit où on peut demander des informations sur les hôtels,"Das abgebildete Verkehrszeichen zeigt eine Stelle an, wo man Informationen über Hotels einholen kann",it_IT_01299_13256.mp3,fr_FR_01299_13256.mp3,de_DE_01299_13256.mp3
3121,8,36,4,12,8.22,4,Il segnale raffigurato indica il numero di alberghi che si trovano nelle vicinanze,F,217,,Le panneau représenté signale le nombre d'hôtels qui se trouvent dans les alentours,"Das abgebildete Verkehrszeichen zeigt die Anzahl der Hotels an, die sich in der Nähe befinden",it_IT_01299_13257.mp3,fr_FR_01299_13257.mp3,de_DE_01299_13257.mp3
3122,8,36,5,12,8.22,5,"Il segnale raffigurato indica, a 150 metri, l’ingresso di un ospedale",F,217,,"Le panneau représenté signale, à 150 mètres, l'accès à un hôpital",Das abgebildete Verkehrszeichen zeigt den Eingang eines Krankenhauses nach 150 Metern an,it_IT_01299_13258.mp3,fr_FR_01299_13258.mp3,de_DE_01299_13258.mp3
3123,8,36,6,12,8.22,6,Il segnale raffigurato indica l’ufficio accettazione dell’ospedale,F,217,,Le panneau représenté signale le bureau d'acceptation d'un hôpital,Das abgebildete Verkehrszeichen zeigt die Annahmestelle eines Krankenhauses an,it_IT_01299_13259.mp3,fr_FR_01299_13259.mp3,de_DE_01299_13259.mp3
3124,8,36,7,12,8.22,7,Il segnale raffigurato indica che a 150 metri vi è un albergo con personale interprete per clienti stranieri,F,217,,Le panneau représenté signale qu'à 150 mètres  il y a un hôtel avec interprètes pour clientèle étrangère,"Das abgebildete Verkehrszeichen weist darauf hin, dass sich nach 150 Metern ein Hotel mit Dolmetschern für ausländische Gäste befindet",it_IT_01299_13260.mp3,fr_FR_01299_13260.mp3,de_DE_01299_13260.mp3
3125,8,37,1,12,8.23,1,Il segnale raffigurato indica un attraversamento pedonale non regolato,V,218,,Le panneau représenté signale un passage piéton non réglementé,Das abgebildete Verkehrszeichen zeigt einen nicht geregelten Fußgängerübergang an,it_IT_01300_13261.mp3,fr_FR_01300_13261.mp3,de_DE_01300_13261.mp3
3126,8,37,3,12,8.23,2,Il segnale raffigurato si trova direttamente in corrispondenza delle strisce dell’attraversamento pedonale,V,218,,Le panneau représenté se trouve directement sur le passage clouté,Das abgebildete Verkehrszeichen steht unmittelbar an den Zebrastreifen des Fußgängerübergangs,it_IT_01300_13263.mp3,fr_FR_01300_13263.mp3,de_DE_01300_13263.mp3
3127,8,37,2,12,8.23,3,Il segnale raffigurato fuori dei centri abitati si trova dopo il segnale di pericolo ATTRAVERSAMENTO PEDONALE,V,218,,Le panneau représenté hors des agglomérations se trouve après un panneau de danger  PASSAGE POUR PIETONS,Das abgebildete Verkehrszeichen außerhalb der geschlossenen Ortschaften steht nach dem Gefahrenzeichen FUSSGÄNGERÜBERGANG,it_IT_01300_13262.mp3,fr_FR_01300_13262.mp3,de_DE_01300_13262.mp3
3128,8,37,4,12,8.23,4,Il segnale raffigurato comporta di moderare la velocità per dare la precedenza ai pedoni che attraversano,V,218,,Le panneau représenté implique de réduire la vitesse pour céder le passage aux piétons qui traversent,"Das abgebildete Verkehrszeichen verlangt, dass die Geschwindigkeit herabgesetzt wird, um den überquerenden Fußgängern den Vortritt zu gewähren",it_IT_01300_13264.mp3,fr_FR_01300_13264.mp3,de_DE_01300_13264.mp3
3129,8,37,5,12,8.23,5,Il segnale raffigurato indica un sottopassaggio,F,218,,Le panneau représenté signale un passage inférieur,Das abgebildete Verkehrszeichen zeigt eine Unterführung an,it_IT_01300_13265.mp3,fr_FR_01300_13265.mp3,de_DE_01300_13265.mp3
3130,8,37,6,12,8.23,6,Il segnale raffigurato è posto 150 metri prima di un attraversamento pedonale,F,218,,Le panneau représenté se trouve à 150 mètres avant un passage clouté,Das abgebildete Verkehrszeichen steht 150 Meter vor einem Fußgängerübergang,it_IT_01300_13266.mp3,fr_FR_01300_13266.mp3,de_DE_01300_13266.mp3
3131,8,37,7,12,8.23,7,Il segnale raffigurato se di colore verde è posto in autostrada,F,218,,"Le panneau représenté, si de couleur verte, se trouve sur une autoroute","Das abgebildete Verkehrszeichen steht, wenn es grün ist, an Autobahnen",it_IT_01300_13267.mp3,fr_FR_01300_13267.mp3,de_DE_01300_13267.mp3
3132,8,37,8,12,8.23,8,Il segnale raffigurato preavvisa una scuola elementare,F,218,,Le panneau représenté indique une école élémentaire,Das abgebildete Verkehrszeichen weist auf eine Grundschule hin,it_IT_01300_13268.mp3,fr_FR_01300_13268.mp3,de_DE_01300_13268.mp3
3133,8,37,9,12,8.23,9,Il segnale raffigurato consente di sorpassare un veicolo che si è arrestato per dare la precedenza ai pedoni,F,218,,Le panneau représenté autorise de doubler un véhicule qui s'est arrêté pour céder le passage aux piétons,"Das abgebildete Verkehrszeichen erlaubt es, ein Fahrzeug zu überholen, das angehalten hat, um den Fußgängern den Vortritt zu gewähren",it_IT_01300_13269.mp3,fr_FR_01300_13269.mp3,de_DE_01300_13269.mp3
3134,8,38,1,12,8.24,1,"Il segnale raffigurato, se posto sul bordo del marciapiede, indica la fermata di uno scuolabus",V,219,,"Le panneau représenté, si placé au bord du trottoir, signale l'arrêt d'un bus scolaire",Das abgebildete Verkehrszeichen zeigt am Gehsteigrand eine Schulbushaltestelle an,it_IT_01301_13270.mp3,fr_FR_01301_13270.mp3,de_DE_01301_13270.mp3
3135,8,38,2,12,8.24,2,"Il segnale raffigurato, se posto all'esterno di un autobus, segnala che esso trasporta scolari",V,219,,"Le panneau représenté, si placé à l'extérieur d'un autobus, indique s'il transporte des enfants en âge scolaire","Das abgebildete Verkehrszeichen an einem Autobus zeigt an, dass es sich um einen Schulbus handelt",it_IT_01301_13271.mp3,fr_FR_01301_13271.mp3,de_DE_01301_13271.mp3
3136,8,38,3,12,8.24,3,Il segnale raffigurato può indicare la fermata di un autobus per trasporto scolari,V,219,,Le panneau représenté peut indiquer l'arrêt  d'un autobus réservé au transport scolaire,Das abgebildete Verkehrszeichen kann die Haltestelle eines Busses für den Schülertransport anzeigen,it_IT_01301_13272.mp3,fr_FR_01301_13272.mp3,de_DE_01301_13272.mp3
3137,8,38,4,12,8.24,4,Il segnale raffigurato invita a fare attenzione ai bambini che possono attraversare improvvisamente la strada,V,219,,Le panneau représenté invite à faire attention aux enfants qui pourraient traverser la route à l'improviste,"Das abgebildete Verkehrszeichen fordert auf, auf die Kinder zu achten, die unerwartet die Straße überqueren könnten",it_IT_01301_13273.mp3,fr_FR_01301_13273.mp3,de_DE_01301_13273.mp3
3138,8,38,5,12,8.24,5,Il segnale raffigurato vieta il transito ai bambini non accompagnati,F,219,,Le panneau représenté interdit le passage aux enfants non accompagnés,Das abgebildete Verkehrszeichen verbietet den Durchgang von Kindern ohne Begleitung,it_IT_01301_13274.mp3,fr_FR_01301_13274.mp3,de_DE_01301_13274.mp3
3139,8,38,6,12,8.24,6,Il segnale raffigurato indica la presenza di giardini pubblici,F,219,,Le panneau représenté signale la présence d'un jardin publique,Das abgebildete Verkehrszeichen weist auf öffentliche Parkanlagen hin,it_IT_01301_13275.mp3,fr_FR_01301_13275.mp3,de_DE_01301_13275.mp3
3140,8,38,7,12,8.24,7,Il segnale raffigurato indica che bisogna obbligatoriamente dare precedenza ai bambini che attraversano,F,219,,Le panneau représenté signale qu'il faut obligatoirement céder le passage aux enfants qui traversent,"Das abgebildete Verkehrszeichen weist darauf hin, dass man den Kindern, die überqueren, den Vortritt gewähren muss",it_IT_01301_13276.mp3,fr_FR_01301_13276.mp3,de_DE_01301_13276.mp3
3141,8,39,1,12,8.25,1,Il segnale raffigurato indica la presenza di un dispositivo da utilizzare in caso di richiesta di soccorso stradale,V,220,,Le panneau représenté signale la présence d'un dispositif à utiliser en cas de demande de secours routier,"Das abgebildete Verkehrszeichen weist auf eine Vorrichtung hin, mit der man den Pannendienst rufen kann",it_IT_01302_13277.mp3,fr_FR_01302_13277.mp3,de_DE_01302_13277.mp3
3142,8,39,2,12,8.25,2,Il segnale raffigurato è posto su un dispositivo di chiamata per assistenza stradale,V,220,,Le panneau représenté se trouve sur un dispositif pour l'assistance routière,Das abgebildete Verkehrszeichen steht an einer Notrufsäule,it_IT_01302_13278.mp3,fr_FR_01302_13278.mp3,de_DE_01302_13278.mp3
3143,8,39,3,12,8.25,3,Il segnale raffigurato indica la presenza di un apparecchio per chiamare il soccorso stradale,V,220,,Le panneau représenté signale la présence d'un appareil pour appeler le secours routier,"Das abgebildete Verkehrszeichen zeigt eine Vorrichtung an, mit der man den Pannendienst rufen kann",it_IT_01302_13279.mp3,fr_FR_01302_13279.mp3,de_DE_01302_13279.mp3
